181.411979416,134.2176,1855381
27.733326058666663,71.30160000000001,1855381
31.210658944,35.3008,1855381
29.2599915,67.1088,1855381
58.51999076,134.21679999999998,1855381
24.26666580799999,66.40666666666668,1855381
11.704000372,27.085866666666664,1855381
21786.26080113333,4473.9232,1855381
265.29062078933333,548.0551999999999,1855381
146.29996455,285.212,1855381
24.26666013333333,192.936,1855381
21730.796732022,4935.2954666666665,1855381
77.99999097,58.71813333333332,1855381
1498.1116559359998,1999.2837333333327,1855381
7212.595993000001,7158.2773333333325,1855381
21715.196667552,3397.3848,1855381
69.33330640000001,346.7288,1855381
25.9999899,41.94,1855381
581.2985748826668,248.86053333333328,1855381
25.99999608000001,16.776,1855381
145.79993066400004,111.848,1855381
20.799994504,37.2232,1855381
317.199876658,805.3056,1855381
175.55994911999997,268.4352,1855381
76.07597940800001,335.54240000000004,1855381
21756.799430976003,5172.973866666666,1855381
489.599944716,314.57120000000003,1855381
79.73331260266667,83.8848,1855381
103.99995956,83.88560000000001,1855381
779.9997897000001,1163.2192,1855381
21763.73015248,6039.796266666667,1855381
103.99999744,0.0,1855381
603.199978656,939.5218666666668,1855381
25.9999962,229.28666666666663,1855381
6514.197802060667,1174.404,1855381
85.82933418399999,509.6064,1855381
351.1199922,1118.48,1855381
207.99997218,511.7032,1855381
58.51998636,173.36346666666668,1855381
181.9999615,234.8808,1855381
30.59998967533333,71.12639999999999,1855381
102.26665101199998,100.6616,1855381
195.8666377386667,570.4248,1855381
11.7039966,132.81866666666662,1855381
25.99999989,33.552,1855381
1252.3277081039998,1073.740266666667,1855381
24.266660086666665,76.19546666666666,1855381
222.375919212,1728.0496,1855381
237.46660666066663,156.58720000000002,1855381
28.79998372266668,78.11653333333334,1855381
5.8519989,155.188,1855381
21087.727753194667,5634.3461333333335,1855381
11.704000484000002,25.33973333333333,1855381
181.99992937,0.0,1855381
195.8665906553333,0.0,1855381
199.33327997333333,44.7392,1855381
21540.13018516,3984.588,1855381
2438.399724664,0.0,1855381
29.26000029,18.872533333333333,1855381
433.33316516666673,578.8106666666665,1855381
331.1998128106667,257.2504,1855381
21210.79681838,4949.2770666666665,1855381
83.199987616,83.88560000000001,1855381
112.66663819666668,39.14586666666667,1855381
1812.1689790746664,0.0,1855381
150.799962996,458.576,1855381
228.227933856,1879.0464,1855381
11.703997352000004,72.17493333333331,1855381
38.133325032,265.63733333333323,1855381
29.26000029,67.1064,1855381
5875.195756800001,0.0,1855381
25.99998989,72.52453333333334,1855381
175.0666193313333,190.1416,1855381
126.79330378,478.1496,1855381
103.9999848,0.0,1855381
3073.599542802,973.0776,1855381
210.672002088,939.5218666666668,1855381
11.703998152000002,39.844,1855381
214.57329146,67.1088,1855381
159.4666047813333,201.3264,1855381
741.866560808,357.9136,1855381
208.7213541626667,290.8048,1855381
287.7333262506667,89.4784,1855381
65.86666542533332,100.6632,1855381
20.79999448,137.01226666666665,1855381
143.8666286526667,227.88826666666665,1855381
711.9931887933334,3321.8864,1855381
4818.597342631333,0.0,1855381
118.990643446,293.5986666666668,1855381
29.25999274,0.0,1855381
79.73331251066665,195.73306666666667,1855381
57.19999850400001,525.6850666666668,1855381
17.33332658666667,142.60479999999998,1855381
77.9999796,0.0,1855381
11.703997975999998,24.98853333333333,1855381
972.399967088,0.0,1855381
154.1026220053333,201.3264,1855381
226.799858544,492.1312,1855381
37.06266025733333,13.98,1855681
109.19995737,178.9568,1855681
97.06664109333332,173.36373333333336,1855681
25.9999931,83.884,1855681
20.799994544,47.8832,1855681
95.33329611666667,0.0,1855681
51.99998608,514.5,1855681
50.266642480666654,229.2864,1855681
76.075981124,548.0546666666665,1855681
290.649261416,1174.404,1855681
51.99999202,0.0,1855681
129.99998015,55.924,1855681
273.8666599253333,268.4352,1855681
23.407993768,66.0592,1855681
161.19995641399998,190.1416,1855681
209.73327727,246.0656,1855681
25.9999899,25.16293333333333,1855681
10.399998436,83.8848,1855681
25.99998985,72.69919999999999,1855681
24.26665719333333,41.76666666666666,1855681
21701.33276576,5158.991733333333,1855681
1204.6665119133334,3841.98,1855681
161.199956848,67.1088,1855681
266.9332297426667,1090.517333333333,1855681
179.46128132266662,78.29360000000001,1855681
21047.863509486662,3858.7576,1855681
1019.1996036880004,4815.059200000001,1855681
36.39999461,307.5816,1855681
845.8664386080002,581.6096,1855681
178.53331039866666,771.7511999999999,1855681
291.199961052,300.94,1855681
149.06664940933334,369.0984,1855681
261.7332933686667,659.9032,1855681
26.999983160000006,64.31013333333331,1855681
27.30932518533333,40.8936,1855681
29.259995600000003,61.86453333333332,1855681
377.86656754933335,134.2176,1855681
1904.933051989333,12113.1472,1855681
77.99996967000001,19.570933333333333,1855681
77.99996967000001,145.40186666666668,1855681
171.599953602,223.696,1855681
178.5332857473333,201.3264,1855681
132.6453031413333,581.6096,1855681
71.06663905999999,156.58720000000002,1855681
38.13332783333333,307.58,1855681
27.73332923733333,173.36373333333336,1855681
187.199949384,156.58720000000002,1855681
764.6611812373334,79.16506666666668,1855681
178.5332855413333,55.924,1855681
84.93332108333334,128.62373333333338,1855681
7.802665493333333,19.047733333333333,1855681
3.466666172,145.40133333333338,1855681
3353.99952141,945.1152,1855681
58.52000242,283.1136,1855681
9642.5930359,11095.330666666669,1855681
126.5332845206667,184.54746666666668,1855681
84.93330034,385.8752,1855681
87.77997663000002,0.0,1855681
21741.196663562,4292.170666666667,1855681
20.799999264,65.70933333333332,1855681
72.799980596,0.0,1855681
58.51999120000001,0.0,1855681
21150.130087601334,4278.188533333333,1855681
58.51998378,131.41973333333337,1855681
21.599983896000005,96.9912,1855681
31.199995308,243.26773333333327,1855681
161.19995666199998,134.2176,1855681
183.7333059853333,268.4352,1855681
4404.399913606,1459.6152,1855681
20.799996872,66.05839999999999,1855681
41.599999824,81.08826666666667,1855681
48.76664894999999,799.7112,1855681
25.99999602,279.6189333333333,1855681
2561.865976933333,1062.556,1855681
204.53327803066665,156.58720000000002,1855681
129.99996535,0.0,1855681
31.199992008,180.35386666666668,1855681
15.605330869333336,173.36293333333333,1855681
